2118371 data samples found
Train Epoch: 1 [119500/169469 (0.027531860396265984)]
Train Epoch: 1 [119600/169469 (0.04273587465286255)]
Train Epoch: 1 [119700/169469 (0.025116194039583206)]
Train Epoch: 1 [119800/169469 (0.032221924513578415)]
Train Epoch: 1 [119900/169469 (0.03598921000957489)]
Train Epoch: 1 [120000/169469 (0.03150157257914543)]
Train Epoch: 1 [120100/169469 (0.021528027951717377)]
Train Epoch: 1 [120200/169469 (0.021231941878795624)]
Train Epoch: 1 [120300/169469 (0.029478782787919044)]
Train Epoch: 1 [120400/169469 (0.04449348524212837)]
Train Epoch: 1 [120500/169469 (0.03494761511683464)]
Train Epoch: 1 [120600/169469 (0.02448214404284954)]
Train Epoch: 1 [120700/169469 (0.07365470379590988)]
Train Epoch: 1 [120800/169469 (0.040975090116262436)]
Train Epoch: 1 [120900/169469 (0.040524039417505264)]
Train Epoch: 1 [121000/169469 (0.03247295692563057)]
Train Epoch: 1 [121100/169469 (0.031206613406538963)]
Train Epoch: 1 [121200/169469 (0.031923938542604446)]
Train Epoch: 1 [121300/169469 (0.054231930524110794)]
Train Epoch: 1 [121400/169469 (0.054444510489702225)]
Train Epoch: 1 [121500/169469 (0.058210402727127075)]
Train Epoch: 1 [121600/169469 (0.07339920848608017)]
Train Epoch: 1 [121700/169469 (0.05202912166714668)]
Train Epoch: 1 [121800/169469 (0.03351397067308426)]
Train Epoch: 1 [121900/169469 (0.060513079166412354)]
Train Epoch: 1 [122000/169469 (0.07011833041906357)]
Train Epoch: 1 [122100/169469 (0.024679413065314293)]
Train Epoch: 1 [122200/169469 (0.0859467163681984)]
Train Epoch: 1 [122300/169469 (0.05942297726869583)]
Train Epoch: 1 [122400/169469 (0.06482242047786713)]
Train Epoch: 1 [122500/169469 (0.02673986367881298)]
Train Epoch: 1 [122600/169469 (0.044193364679813385)]
Train Epoch: 1 [122700/169469 (0.03668800741434097)]
Train Epoch: 1 [122800/169469 (0.04111514613032341)]
Train Epoch: 1 [122900/169469 (0.03031986951828003)]
Train Epoch: 1 [123000/169469 (0.053404826670885086)]
Train Epoch: 1 [123100/169469 (0.03141293674707413)]
Train Epoch: 1 [123200/169469 (0.04381056874990463)]
Train Epoch: 1 [123300/169469 (0.022703319787979126)]
Train Epoch: 1 [123400/169469 (0.0580032579600811)]
Train Epoch: 1 [123500/169469 (0.06079043075442314)]
Train Epoch: 1 [123600/169469 (0.052999347448349)]
Train Epoch: 1 [123700/169469 (0.0691089928150177)]
Train Epoch: 1 [123800/169469 (0.040826402604579926)]
Train Epoch: 1 [123900/169469 (0.058834921568632126)]
Train Epoch: 1 [124000/169469 (0.03406574949622154)]
Train Epoch: 1 [124100/169469 (0.025253940373659134)]
Train Epoch: 1 [124200/169469 (0.04248632490634918)]
Train Epoch: 1 [124300/169469 (0.044443320482969284)]
Train Epoch: 1 [124400/169469 (0.0680934339761734)]
Train Epoch: 1 [124500/169469 (0.028870124369859695)]
Train Epoch: 1 [124600/169469 (0.05818748101592064)]
Train Epoch: 1 [124700/169469 (0.09212037175893784)]
Train Epoch: 1 [124800/169469 (0.03482326865196228)]
Train Epoch: 1 [124900/169469 (0.06884274631738663)]
Train Epoch: 1 [125000/169469 (0.04946647211909294)]
Train Epoch: 1 [125100/169469 (0.04784887284040451)]
Train Epoch: 1 [125200/169469 (0.03948795422911644)]
Train Epoch: 1 [125300/169469 (0.03327131271362305)]
Train Epoch: 1 [125400/169469 (0.03939736261963844)]
Train Epoch: 1 [125500/169469 (0.06033796817064285)]
Train Epoch: 1 [125600/169469 (0.06306613236665726)]
Train Epoch: 1 [125700/169469 (0.04826632887125015)]
Train Epoch: 1 [125800/169469 (0.025796478614211082)]
Train Epoch: 1 [125900/169469 (0.02748316526412964)]
Train Epoch: 1 [126000/169469 (0.036943476647138596)]
Train Epoch: 1 [126100/169469 (0.06067243963479996)]
Train Epoch: 1 [126200/169469 (0.04755215346813202)]
Train Epoch: 1 [126300/169469 (0.023173844441771507)]
Train Epoch: 1 [126400/169469 (0.01674237847328186)]
Train Epoch: 1 [126500/169469 (0.031046433374285698)]
Train Epoch: 1 [126600/169469 (0.03360416367650032)]
Train Epoch: 1 [126700/169469 (0.044831909239292145)]
Train Epoch: 1 [126800/169469 (0.05858093500137329)]
Train Epoch: 1 [126900/169469 (0.02508590556681156)]
Train Epoch: 1 [127000/169469 (0.022394007071852684)]
Train Epoch: 1 [127100/169469 (0.02604590356349945)]
Train Epoch: 1 [127200/169469 (0.06145815923810005)]
Train Epoch: 1 [127300/169469 (0.03604894503951073)]
Train Epoch: 1 [127400/169469 (0.04168945178389549)]
Train Epoch: 1 [127500/169469 (0.033193882554769516)]
Train Epoch: 1 [127600/169469 (0.05466508865356445)]
Train Epoch: 1 [127700/169469 (0.049204494804143906)]
Train Epoch: 1 [127800/169469 (0.04529396817088127)]
Train Epoch: 1 [127900/169469 (0.036274541169404984)]
Train Epoch: 1 [128000/169469 (0.05119084194302559)]
Train Epoch: 1 [128100/169469 (0.045412611216306686)]
Train Epoch: 1 [128200/169469 (0.06228473782539368)]
Train Epoch: 1 [128300/169469 (0.04630604758858681)]
Train Epoch: 1 [128400/169469 (0.06024641916155815)]
Train Epoch: 1 [128500/169469 (0.09438271820545197)]
Train Epoch: 1 [128600/169469 (0.02872869372367859)]
Train Epoch: 1 [128700/169469 (0.053549524396657944)]
Train Epoch: 1 [128800/169469 (0.06389939785003662)]
Train Epoch: 1 [128900/169469 (0.044431623071432114)]
Train Epoch: 1 [129000/169469 (0.039305247366428375)]
Train Epoch: 1 [129100/169469 (0.03013140894472599)]
Train Epoch: 1 [129200/169469 (0.05386192351579666)]
Train Epoch: 1 [129300/169469 (0.0269687008112669)]
Train Epoch: 1 [129400/169469 (0.04946424067020416)]
Train Epoch: 1 [129500/169469 (0.013939718715846539)]
Train Epoch: 1 [129600/169469 (0.08019331097602844)]
Train Epoch: 1 [129700/169469 (0.04317519813776016)]
Train Epoch: 1 [129800/169469 (0.02997886948287487)]
Train Epoch: 1 [129900/169469 (0.028624102473258972)]
Train Epoch: 1 [130000/169469 (0.0304394643753767)]
Train Epoch: 1 [130100/169469 (0.030803276225924492)]
Train Epoch: 1 [130200/169469 (0.018244970589876175)]
Train Epoch: 1 [130300/169469 (0.033299341797828674)]
Train Epoch: 1 [130400/169469 (0.02700737677514553)]
Train Epoch: 1 [130500/169469 (0.0770677700638771)]
Train Epoch: 1 [130600/169469 (0.028247809037566185)]
Train Epoch: 1 [130700/169469 (0.04830837994813919)]
Train Epoch: 1 [130800/169469 (0.09178164601325989)]
Train Epoch: 1 [130900/169469 (0.05038556084036827)]
Train Epoch: 1 [131000/169469 (0.05031992867588997)]
Train Epoch: 1 [131100/169469 (0.0490742102265358)]
Train Epoch: 1 [131200/169469 (0.04275432229042053)]
Train Epoch: 1 [131300/169469 (0.047754619270563126)]
Train Epoch: 1 [131400/169469 (0.01906062476336956)]
Train Epoch: 1 [131500/169469 (0.039145391434431076)]
Train Epoch: 1 [131600/169469 (0.02631097100675106)]
Train Epoch: 1 [131700/169469 (0.0549907460808754)]
Train Epoch: 1 [131800/169469 (0.06530223041772842)]
Train Epoch: 1 [131900/169469 (0.06565477699041367)]
Train Epoch: 1 [132000/169469 (0.04394787549972534)]
Train Epoch: 1 [132100/169469 (0.06984115391969681)]
Train Epoch: 1 [132200/169469 (0.048806026577949524)]
Train Epoch: 1 [132300/169469 (0.06407277286052704)]
Train Epoch: 1 [132400/169469 (0.055399876087903976)]
Train Epoch: 1 [132500/169469 (0.017691293731331825)]
Train Epoch: 1 [132600/169469 (0.027991050854325294)]
Train Epoch: 1 [132700/169469 (0.07253206521272659)]
Train Epoch: 1 [132800/169469 (0.03748359531164169)]
Train Epoch: 1 [132900/169469 (0.03374776989221573)]
Train Epoch: 1 [133000/169469 (0.031447362154722214)]
Train Epoch: 1 [133100/169469 (0.06087973341345787)]
Train Epoch: 1 [133200/169469 (0.017491813749074936)]
Train Epoch: 1 [133300/169469 (0.04316393658518791)]
Train Epoch: 1 [133400/169469 (0.02735450305044651)]
Train Epoch: 1 [133500/169469 (0.043269287794828415)]
Train Epoch: 1 [133600/169469 (0.027885397896170616)]
Train Epoch: 1 [133700/169469 (0.037725795060396194)]
Train Epoch: 1 [133800/169469 (0.02322760596871376)]
Train Epoch: 1 [133900/169469 (0.018930554389953613)]
Train Epoch: 1 [134000/169469 (0.03447284922003746)]
Train Epoch: 1 [134100/169469 (0.028506621718406677)]
Train Epoch: 1 [134200/169469 (0.055207859724760056)]
Train Epoch: 1 [134300/169469 (0.0580902062356472)]
Train Epoch: 1 [134400/169469 (0.03582444414496422)]
Train Epoch: 1 [134500/169469 (0.043164949864149094)]
Train Epoch: 1 [134600/169469 (0.05171121284365654)]
Train Epoch: 1 [134700/169469 (0.0329844169318676)]
Train Epoch: 1 [134800/169469 (0.04782998189330101)]
Train Epoch: 1 [134900/169469 (0.04818158224225044)]
Train Epoch: 1 [135000/169469 (0.039982736110687256)]
Train Epoch: 1 [135100/169469 (0.04562033340334892)]
Train Epoch: 1 [135200/169469 (0.019546059891581535)]
Train Epoch: 1 [135300/169469 (0.021196136251091957)]
Train Epoch: 1 [135400/169469 (0.06597332656383514)]
Train Epoch: 1 [135500/169469 (0.040609728544950485)]
Train Epoch: 1 [135600/169469 (0.02752046100795269)]
Train Epoch: 1 [135700/169469 (0.035715196281671524)]
Train Epoch: 1 [135800/169469 (0.06765969097614288)]
Train Epoch: 1 [135900/169469 (0.08130591362714767)]
Train Epoch: 1 [136000/169469 (0.035221900790929794)]
Train Epoch: 1 [136100/169469 (0.021823028102517128)]
Train Epoch: 1 [136200/169469 (0.034078966826200485)]
Train Epoch: 1 [136300/169469 (0.0715332180261612)]
Train Epoch: 1 [136400/169469 (0.032600753009319305)]
Train Epoch: 1 [136500/169469 (0.03393236920237541)]
Train Epoch: 1 [136600/169469 (0.034821849316358566)]
Train Epoch: 1 [136700/169469 (0.011048971675336361)]
Train Epoch: 1 [136800/169469 (0.05280148983001709)]
Train Epoch: 1 [136900/169469 (0.033333517611026764)]
Train Epoch: 1 [137000/169469 (0.08398722857236862)]
Train Epoch: 1 [137100/169469 (0.05976799875497818)]
Train Epoch: 1 [137200/169469 (0.03609799966216087)]
Train Epoch: 1 [137300/169469 (0.030534883961081505)]
Train Epoch: 1 [137400/169469 (0.03367702662944794)]
Train Epoch: 1 [137500/169469 (0.02818807028234005)]
Train Epoch: 1 [137600/169469 (0.02750529907643795)]
Train Epoch: 1 [137700/169469 (0.0695183053612709)]
Train Epoch: 1 [137800/169469 (0.04556902498006821)]
Train Epoch: 1 [137900/169469 (0.06387291848659515)]
Train Epoch: 1 [138000/169469 (0.020536741241812706)]
Train Epoch: 1 [138100/169469 (0.02735390141606331)]
Train Epoch: 1 [138200/169469 (0.07216476649045944)]
Train Epoch: 1 [138300/169469 (0.02579738013446331)]
Train Epoch: 1 [138400/169469 (0.07511439919471741)]
Train Epoch: 1 [138500/169469 (0.03359639272093773)]
Train Epoch: 1 [138600/169469 (0.06520451605319977)]
Train Epoch: 1 [138700/169469 (0.04174264892935753)]
Train Epoch: 1 [138800/169469 (0.0657903179526329)]
Train Epoch: 1 [138900/169469 (0.03953325375914574)]
Train Epoch: 1 [139000/169469 (0.04621186479926109)]
Train Epoch: 1 [139100/169469 (0.06384006887674332)]
Train Epoch: 1 [139200/169469 (0.057361114770174026)]
Train Epoch: 1 [139300/169469 (0.03260691836476326)]
Train Epoch: 1 [139400/169469 (0.043637435883283615)]
Train Epoch: 1 [139500/169469 (0.04222278296947479)]
Train Epoch: 1 [139600/169469 (0.015388721600174904)]
Train Epoch: 1 [139700/169469 (0.04116083309054375)]
Train Epoch: 1 [139800/169469 (0.040077902376651764)]
Train Epoch: 1 [139900/169469 (0.06331958621740341)]
Train Epoch: 1 [140000/169469 (0.04118838533759117)]
Train Epoch: 1 [140100/169469 (0.028896242380142212)]
Train Epoch: 1 [140200/169469 (0.045671459287405014)]
Train Epoch: 1 [140300/169469 (0.04196997731924057)]
Train Epoch: 1 [140400/169469 (0.04472082108259201)]
Train Epoch: 1 [140500/169469 (0.029317138716578484)]
Train Epoch: 1 [140600/169469 (0.05673949792981148)]
Train Epoch: 1 [140700/169469 (0.04424815997481346)]
Train Epoch: 1 [140800/169469 (0.06787823885679245)]
Train Epoch: 1 [140900/169469 (0.04191802814602852)]
Train Epoch: 1 [141000/169469 (0.0634746327996254)]
Train Epoch: 1 [141100/169469 (0.05340301990509033)]
Train Epoch: 1 [141200/169469 (0.0726063996553421)]
Train Epoch: 1 [141300/169469 (0.06908854097127914)]
Train Epoch: 1 [141400/169469 (0.0787879228591919)]
Train Epoch: 1 [141500/169469 (0.03851093724370003)]
Train Epoch: 1 [141600/169469 (0.04277568683028221)]
Train Epoch: 1 [141700/169469 (0.058080222457647324)]
Train Epoch: 1 [141800/169469 (0.04166259244084358)]
Train Epoch: 1 [141900/169469 (0.04761899635195732)]
Train Epoch: 1 [142000/169469 (0.03806251659989357)]
Train Epoch: 1 [142100/169469 (0.013358418829739094)]
Train Epoch: 1 [142200/169469 (0.03102511167526245)]
Train Epoch: 1 [142300/169469 (0.01513863354921341)]
Train Epoch: 1 [142400/169469 (0.03549153730273247)]
Train Epoch: 1 [142500/169469 (0.03416171669960022)]
Train Epoch: 1 [142600/169469 (0.06180992349982262)]
Train Epoch: 1 [142700/169469 (0.024016134440898895)]
Train Epoch: 1 [142800/169469 (0.043299656361341476)]
Train Epoch: 1 [142900/169469 (0.01835489645600319)]
Train Epoch: 1 [143000/169469 (0.06952408701181412)]
Train Epoch: 1 [143100/169469 (0.05219278484582901)]
Train Epoch: 1 [143200/169469 (0.058052677661180496)]
Train Epoch: 1 [143300/169469 (0.046949371695518494)]
Train Epoch: 1 [143400/169469 (0.014364517293870449)]
Train Epoch: 1 [143500/169469 (0.052629124373197556)]
Train Epoch: 1 [143600/169469 (0.040539517998695374)]
Train Epoch: 1 [143700/169469 (0.03472847864031792)]
Train Epoch: 1 [143800/169469 (0.05921511724591255)]
Train Epoch: 1 [143900/169469 (0.06830103695392609)]
Train Epoch: 1 [144000/169469 (0.01961258426308632)]
Train Epoch: 1 [144100/169469 (0.03958836942911148)]
Train Epoch: 1 [144200/169469 (0.06671591103076935)]
Train Epoch: 1 [144300/169469 (0.03885972872376442)]
Train Epoch: 1 [144400/169469 (0.05314528942108154)]
Train Epoch: 1 [144500/169469 (0.007789634168148041)]
Train Epoch: 1 [144600/169469 (0.05644897371530533)]
Train Epoch: 1 [144700/169469 (0.05629858374595642)]
Train Epoch: 1 [144800/169469 (0.034020472317934036)]
Train Epoch: 1 [144900/169469 (0.04216363653540611)]
Train Epoch: 1 [145000/169469 (0.048875316977500916)]
Train Epoch: 1 [145100/169469 (0.03282824903726578)]
Train Epoch: 1 [145200/169469 (0.056322406977415085)]
Train Epoch: 1 [145300/169469 (0.08366435021162033)]
Train Epoch: 1 [145400/169469 (0.046822238713502884)]
Train Epoch: 1 [145500/169469 (0.019194094464182854)]
Train Epoch: 1 [145600/169469 (0.06351032108068466)]
Train Epoch: 1 [145700/169469 (0.023855291306972504)]
Train Epoch: 1 [145800/169469 (0.03651472553610802)]
Train Epoch: 1 [145900/169469 (0.03468692675232887)]
Train Epoch: 1 [146000/169469 (0.039173562079668045)]
Train Epoch: 1 [146100/169469 (0.03517526760697365)]
Train Epoch: 1 [146200/169469 (0.04388412460684776)]
Train Epoch: 1 [146300/169469 (0.040146756917238235)]
Train Epoch: 1 [146400/169469 (0.06795095652341843)]
Train Epoch: 1 [146500/169469 (0.06641051918268204)]
Train Epoch: 1 [146600/169469 (0.025808675214648247)]
Train Epoch: 1 [146700/169469 (0.04037034511566162)]
Train Epoch: 1 [146800/169469 (0.06488008052110672)]
Train Epoch: 1 [146900/169469 (0.05281955003738403)]
Train Epoch: 1 [147000/169469 (0.04569518566131592)]
Train Epoch: 1 [147100/169469 (0.030332371592521667)]
Train Epoch: 1 [147200/169469 (0.06191299110651016)]
Train Epoch: 1 [147300/169469 (0.045786358416080475)]
Train Epoch: 1 [147400/169469 (0.0593549981713295)]
Train Epoch: 1 [147500/169469 (0.06093238666653633)]
Train Epoch: 1 [147600/169469 (0.06378620117902756)]
Train Epoch: 1 [147700/169469 (0.0533306859433651)]
Train Epoch: 1 [147800/169469 (0.0673728734254837)]
Train Epoch: 1 [147900/169469 (0.03799286112189293)]
Train Epoch: 1 [148000/169469 (0.05643237754702568)]
Train Epoch: 1 [148100/169469 (0.05340728908777237)]
Train Epoch: 1 [148200/169469 (0.047360241413116455)]
Train Epoch: 1 [148300/169469 (0.015914231538772583)]
Train Epoch: 1 [148400/169469 (0.03784183785319328)]
Train Epoch: 1 [148500/169469 (0.03778442367911339)]
Train Epoch: 1 [148600/169469 (0.03261254355311394)]
Train Epoch: 1 [148700/169469 (0.04331164434552193)]
Train Epoch: 1 [148800/169469 (0.037922102957963943)]
Train Epoch: 1 [148900/169469 (0.0357457734644413)]
Train Epoch: 1 [149000/169469 (0.057468999177217484)]
Train Epoch: 1 [149100/169469 (0.032609373331069946)]
Train Epoch: 1 [149200/169469 (0.0315207913517952)]
Train Epoch: 1 [149300/169469 (0.05957936868071556)]
Train Epoch: 1 [149400/169469 (0.0391559861600399)]
Train Epoch: 1 [149500/169469 (0.03172891214489937)]
Train Epoch: 1 [149600/169469 (0.06523372232913971)]
Train Epoch: 1 [149700/169469 (0.05466991290450096)]
Train Epoch: 1 [149800/169469 (0.04375559836626053)]
Train Epoch: 1 [149900/169469 (0.05889550969004631)]
Train Epoch: 1 [150000/169469 (0.041041869670152664)]
Train Epoch: 1 [150100/169469 (0.031361546367406845)]
Train Epoch: 1 [150200/169469 (0.03981024771928787)]
Train Epoch: 1 [150300/169469 (0.03708747774362564)]
Train Epoch: 1 [150400/169469 (0.040600791573524475)]
Train Epoch: 1 [150500/169469 (0.042026977986097336)]
Train Epoch: 1 [150600/169469 (0.02428579144179821)]
Train Epoch: 1 [150700/169469 (0.07570784538984299)]
Train Epoch: 1 [150800/169469 (0.04304739460349083)]
Train Epoch: 1 [150900/169469 (0.022746814414858818)]
Train Epoch: 1 [151000/169469 (0.03388785943388939)]
Train Epoch: 1 [151100/169469 (0.0437554195523262)]
Train Epoch: 1 [151200/169469 (0.03242342174053192)]
Train Epoch: 1 [151300/169469 (0.04388944432139397)]
Train Epoch: 1 [151400/169469 (0.03669172525405884)]
Train Epoch: 1 [151500/169469 (0.05063897371292114)]
Train Epoch: 1 [151600/169469 (0.06829444319009781)]
Train Epoch: 1 [151700/169469 (0.04512433707714081)]
Train Epoch: 1 [151800/169469 (0.022562673315405846)]
Train Epoch: 1 [151900/169469 (0.03274865821003914)]
Train Epoch: 1 [152000/169469 (0.03763045743107796)]
Train Epoch: 1 [152100/169469 (0.0355498343706131)]
Train Epoch: 1 [152200/169469 (0.02917221002280712)]
Train Epoch: 1 [152300/169469 (0.026499826461076736)]
Train Epoch: 1 [152400/169469 (0.02375505305826664)]
Train Epoch: 1 [152500/169469 (0.028581811115145683)]
Train Epoch: 1 [152600/169469 (0.02230072021484375)]
Train Epoch: 1 [152700/169469 (0.04601368308067322)]
Train Epoch: 1 [152800/169469 (0.09216077625751495)]
Train Epoch: 1 [152900/169469 (0.07264018803834915)]
Train Epoch: 1 [153000/169469 (0.03039366379380226)]
Train Epoch: 1 [153100/169469 (0.02865476720035076)]
Train Epoch: 1 [153200/169469 (0.040497880429029465)]
Train Epoch: 1 [153300/169469 (0.042645759880542755)]
Train Epoch: 1 [153400/169469 (0.013363532721996307)]
Train Epoch: 1 [153500/169469 (0.06527488678693771)]
Train Epoch: 1 [153600/169469 (0.0331030935049057)]
Train Epoch: 1 [153700/169469 (0.058974314481019974)]
Train Epoch: 1 [153800/169469 (0.03364795073866844)]
Train Epoch: 1 [153900/169469 (0.06551755964756012)]
Train Epoch: 1 [154000/169469 (0.059221040457487106)]
Train Epoch: 1 [154100/169469 (0.05530676245689392)]
Train Epoch: 1 [154200/169469 (0.025720996782183647)]
Train Epoch: 1 [154300/169469 (0.020652128383517265)]
Train Epoch: 1 [154400/169469 (0.04538356885313988)]
Train Epoch: 1 [154500/169469 (0.036667078733444214)]
Train Epoch: 1 [154600/169469 (0.053466226905584335)]
Train Epoch: 1 [154700/169469 (0.023430919274687767)]
Train Epoch: 1 [154800/169469 (0.03318675607442856)]
Train Epoch: 1 [154900/169469 (0.0572238564491272)]
Train Epoch: 1 [155000/169469 (0.07187264412641525)]
Train Epoch: 1 [155100/169469 (0.03609442338347435)]
Train Epoch: 1 [155200/169469 (0.07261683791875839)]
Train Epoch: 1 [155300/169469 (0.032618772238492966)]
Train Epoch: 1 [155400/169469 (0.04084746167063713)]
Train Epoch: 1 [155500/169469 (0.07115068286657333)]
Train Epoch: 1 [155600/169469 (0.027776449918746948)]
Train Epoch: 1 [155700/169469 (0.08775819092988968)]
Train Epoch: 1 [155800/169469 (0.012474726885557175)]
Train Epoch: 1 [155900/169469 (0.03362780436873436)]
Train Epoch: 1 [156000/169469 (0.04684146121144295)]
Train Epoch: 1 [156100/169469 (0.0638720914721489)]
Train Epoch: 1 [156200/169469 (0.045139849185943604)]
Train Epoch: 1 [156300/169469 (0.02457081340253353)]
Train Epoch: 1 [156400/169469 (0.036560457199811935)]
Train Epoch: 1 [156500/169469 (0.04307987913489342)]
Train Epoch: 1 [156600/169469 (0.06527291983366013)]
Train Epoch: 1 [156700/169469 (0.022274723276495934)]
Train Epoch: 1 [156800/169469 (0.06875672191381454)]
Train Epoch: 1 [156900/169469 (0.023549871519207954)]
Train Epoch: 1 [157000/169469 (0.026496822014451027)]
Train Epoch: 1 [157100/169469 (0.041849441826343536)]
Train Epoch: 1 [157200/169469 (0.043967824429273605)]
Train Epoch: 1 [157300/169469 (0.02267802692949772)]
Train Epoch: 1 [157400/169469 (0.023893801495432854)]
Train Epoch: 1 [157500/169469 (0.04460199549794197)]
Train Epoch: 1 [157600/169469 (0.044862207025289536)]
Train Epoch: 1 [157700/169469 (0.054608263075351715)]
Train Epoch: 1 [157800/169469 (0.024804025888442993)]
Train Epoch: 1 [157900/169469 (0.04312526434659958)]
Train Epoch: 1 [158000/169469 (0.024078285321593285)]
Train Epoch: 1 [158100/169469 (0.027747366577386856)]
Train Epoch: 1 [158200/169469 (0.02656596712768078)]
Train Epoch: 1 [158300/169469 (0.04745404049754143)]
Train Epoch: 1 [158400/169469 (0.053751152008771896)]
Train Epoch: 1 [158500/169469 (0.021095776930451393)]
Train Epoch: 1 [158600/169469 (0.03290848433971405)]
Train Epoch: 1 [158700/169469 (0.04182589426636696)]
Train Epoch: 1 [158800/169469 (0.08207739889621735)]
Train Epoch: 1 [158900/169469 (0.046659424901008606)]
Train Epoch: 1 [159000/169469 (0.07427600771188736)]
Train Epoch: 1 [159100/169469 (0.07399909943342209)]
Train Epoch: 1 [159200/169469 (0.02755279280245304)]
Train Epoch: 1 [159300/169469 (0.04693491384387016)]
Train Epoch: 1 [159400/169469 (0.0331483893096447)]
Train Epoch: 1 [159500/169469 (0.04289872571825981)]
Train Epoch: 1 [159600/169469 (0.044601332396268845)]
Train Epoch: 1 [159700/169469 (0.01938536949455738)]
Train Epoch: 1 [159800/169469 (0.0409742146730423)]
Train Epoch: 1 [159900/169469 (0.03606168553233147)]
Train Epoch: 1 [160000/169469 (0.054868705570697784)]
Train Epoch: 1 [160100/169469 (0.02702733315527439)]
Train Epoch: 1 [160200/169469 (0.0591006875038147)]
Train Epoch: 1 [160300/169469 (0.031619053333997726)]
Train Epoch: 1 [160400/169469 (0.02445914037525654)]
Train Epoch: 1 [160500/169469 (0.02775224857032299)]
Train Epoch: 1 [160600/169469 (0.05226254090666771)]
Train Epoch: 1 [160700/169469 (0.029711682349443436)]
Train Epoch: 1 [160800/169469 (0.040573712438344955)]
Train Epoch: 1 [160900/169469 (0.04049107804894447)]
Train Epoch: 1 [161000/169469 (0.050420042127370834)]
Train Epoch: 1 [161100/169469 (0.05281802639365196)]
Train Epoch: 1 [161200/169469 (0.03388087451457977)]
Train Epoch: 1 [161300/169469 (0.05966838821768761)]
Train Epoch: 1 [161400/169469 (0.03281157836318016)]
Train Epoch: 1 [161500/169469 (0.02085416577756405)]
Train Epoch: 1 [161600/169469 (0.03624456748366356)]
Train Epoch: 1 [161700/169469 (0.05668007209897041)]
Train Epoch: 1 [161800/169469 (0.05515414476394653)]
Train Epoch: 1 [161900/169469 (0.04842490702867508)]
Train Epoch: 1 [162000/169469 (0.05295957252383232)]
Train Epoch: 1 [162100/169469 (0.07024001330137253)]
Train Epoch: 1 [162200/169469 (0.03515709936618805)]
Train Epoch: 1 [162300/169469 (0.022626569494605064)]
Train Epoch: 1 [162400/169469 (0.023198241367936134)]
Train Epoch: 1 [162500/169469 (0.04667907580733299)]
Train Epoch: 1 [162600/169469 (0.0417557954788208)]
Train Epoch: 1 [162700/169469 (0.06511886417865753)]
Train Epoch: 1 [162800/169469 (0.02069799229502678)]
Train Epoch: 1 [162900/169469 (0.05648567155003548)]
Train Epoch: 1 [163000/169469 (0.04773206636309624)]
Train Epoch: 1 [163100/169469 (0.031322527676820755)]
Train Epoch: 1 [163200/169469 (0.070663221180439)]
Train Epoch: 1 [163300/169469 (0.06391524523496628)]
Train Epoch: 1 [163400/169469 (0.020069846883416176)]
Train Epoch: 1 [163500/169469 (0.026128722354769707)]
Train Epoch: 1 [163600/169469 (0.01704004406929016)]
Train Epoch: 1 [163700/169469 (0.034171827137470245)]
Train Epoch: 1 [163800/169469 (0.05198698863387108)]
Train Epoch: 1 [163900/169469 (0.029200691729784012)]
Train Epoch: 1 [164000/169469 (0.033671505749225616)]
Train Epoch: 1 [164100/169469 (0.055315446108579636)]
Train Epoch: 1 [164200/169469 (0.05561944469809532)]
Train Epoch: 1 [164300/169469 (0.06145300343632698)]
Train Epoch: 1 [164400/169469 (0.06347882002592087)]
Train Epoch: 1 [164500/169469 (0.08518160134553909)]
Train Epoch: 1 [164600/169469 (0.061194565147161484)]
Train Epoch: 1 [164700/169469 (0.03952806442975998)]
Train Epoch: 1 [164800/169469 (0.026790177449584007)]
Train Epoch: 1 [164900/169469 (0.03534445911645889)]
Train Epoch: 1 [165000/169469 (0.019057735800743103)]
Train Epoch: 1 [165100/169469 (0.03755376487970352)]
Train Epoch: 1 [165200/169469 (0.06116069480776787)]
Train Epoch: 1 [165300/169469 (0.05994907021522522)]
Train Epoch: 1 [165400/169469 (0.03194088116288185)]
Train Epoch: 1 [165500/169469 (0.08083394914865494)]
Train Epoch: 1 [165600/169469 (0.02157875895500183)]
Train Epoch: 1 [165700/169469 (0.018817132338881493)]
Train Epoch: 1 [165800/169469 (0.02171306125819683)]
Train Epoch: 1 [165900/169469 (0.021561644971370697)]
Train Epoch: 1 [166000/169469 (0.026620537042617798)]
Train Epoch: 1 [166100/169469 (0.05834924057126045)]
Train Epoch: 1 [166200/169469 (0.02751651220023632)]
Train Epoch: 1 [166300/169469 (0.038328949362039566)]
Train Epoch: 1 [166400/169469 (0.028703829273581505)]
Train Epoch: 1 [166500/169469 (0.05585724115371704)]
Train Epoch: 1 [166600/169469 (0.03369199484586716)]
Train Epoch: 1 [166700/169469 (0.04990864172577858)]
Train Epoch: 1 [166800/169469 (0.011945800855755806)]
Train Epoch: 1 [166900/169469 (0.054622501134872437)]
Train Epoch: 1 [167000/169469 (0.02609078958630562)]
Train Epoch: 1 [167100/169469 (0.08870931714773178)]
Train Epoch: 1 [167200/169469 (0.03349493816494942)]
Train Epoch: 1 [167300/169469 (0.034499164670705795)]
Train Epoch: 1 [167400/169469 (0.06556490808725357)]
Train Epoch: 1 [167500/169469 (0.05472312495112419)]
Train Epoch: 1 [167600/169469 (0.01517843920737505)]
